CPU Name,Brand,Generation,Series,Socket,Cores,Threads,GHz,TDP,Price,Link,Store,Model,Image URL
"Intel Core i5-13400 (6P+4E/16T, 2.50 GHz, 20 MB Cache, LGA1700, 65W)",Intel,13th,i5,LGA1700,10,16,2.5,65W,173.97,https://www.dateks.lv/cenas/procesori-intel/927119-intel-core-i5-13400-6p-4e-16t-2-50-ghz-20-mb-cache-lga1700-65w-,Dateks,Core i5-13400,https://www.dateks.lv/images/pic/1200/1200/126/1354.jpg
"Intel Core i5-12600KF (6P+4E/16T, 3.70 GHz, 20MB Cache, LGA1700, 125W)",Intel,12th,i5,LGA1700,10,16,3.7,125W,178.13,https://www.dateks.lv/cenas/procesori-intel/758312-intel-core-i5-12600kf-6p-4e-16t-3-70-ghz-20mb-cache-lga1700-125w-,Dateks,Core i5-12600KF,https://www.dateks.lv/images/pic/1200/1200/923/1085.jpg
"Intel Core i5-14400T (6P+4E/16T, 1.50 GHz, 20MB Cache, LGA1700, 35W), TRAY",Intel,14th,i5,LGA1700,10,16,1.5,35W,179.17,https://www.dateks.lv/cenas/procesori-intel/1064233-intel-core-i5-14400t-6p-4e-16t-1-50-ghz-20mb-cache-lga1700-35w-tray,Dateks,Core i5-14400T,https://www.dateks.lv/images/pic/1200/1200/807/1600.jpg
"Intel Core i5-12600K (6P+4E/16T, 3.70 GHz, 20MB Cache, LGA1700, 125W)",Intel,12th,i5,LGA1700,10,16,3.7,125W,182.36,https://www.dateks.lv/cenas/procesori-intel/758311-intel-core-i5-12600k-6p-4e-16t-3-70-ghz-20mb-cache-lga1700-125w-,Dateks,Core i5-12600K,https://www.dateks.lv/images/pic/1200/1200/923/1085.jpg
"Intel Core i5-11400 (6C/12T, 2.60 GHz, 12MB Cahe, LGA1200, 65W)",Intel,11th,i5,LGA1200,6,12,2.6,65W,190.55,https://www.dateks.lv/cenas/procesori-intel/691512-intel-core-i5-11400-6c-12t-2-60-ghz-12mb-cahe-lga1200-65w-,Dateks,Core i5-11400,https://www.dateks.lv/images/pic/1200/1200/938/881.jpg
"Intel Core i5-11400F (6C/12T, 2.60 GHz, 12MB Cache, LGA1200, 65W)",Intel,11th,i5,LGA1200,6,12,2.6,65W,191.51,https://www.dateks.lv/cenas/procesori-intel/691513-intel-core-i5-11400f-6c-12t-2-60-ghz-12mb-cache-lga1200-65w-,Dateks,Core i5-11400F,https://www.dateks.lv/images/pic/1200/1200/938/881.jpg
"Intel Core i5-12600K (6P+4E/16T, 3.70 GHz, 20MB Cache, LGA1700, 125W), TRAY",Intel,12th,i5,LGA1700,10,16,3.7,125W,194.71,https://www.dateks.lv/cenas/procesori-intel/815228-intel-core-i5-12600k-6p-4e-16t-3-70-ghz-20mb-cache-lga1700-125w-tray,Dateks,Core i5-12600K,https://www.dateks.lv/images/pic/1200/1200/257/1028.jpg
"Intel Core i5-12500 (6C/12T, 3.00 GHz, 18MB Cache, LGA1700, 65W)",Intel,12th,i5,LGA1700,6,12,3.0,65W,200.69,https://www.dateks.lv/cenas/procesori-intel/796787-intel-core-i5-12500-6c-12t-3-00-ghz-18mb-cache-lga1700-65w-,Dateks,Core i5-12500,https://www.dateks.lv/images/pic/1200/1200/215/1117.jpg
"Intel Core i5-12400T (6C/12T, 1.80 GHz, 18MB Cache, LGA1700, 35W), TRAY",Intel,12th,i5,LGA1700,6,12,1.8,35W,215.04,https://www.dateks.lv/cenas/procesori-intel/856724-intel-core-i5-12400t-6c-12t-1-80-ghz-18mb-cache-lga1700-35w-tray,Dateks,Core i5-12400T,https://www.dateks.lv/images/pic/1200/1200/261/1307.jpg
"Intel Core i5-12500 (6C/12T, 3.00 GHz, 18MB Cache, LGA1700, 65W), TRAY",Intel,12th,i5,LGA1700,6,12,3.0,65W,225.07,https://www.dateks.lv/cenas/procesori-intel/821676-intel-core-i5-12500-6c-12t-3-00-ghz-18mb-cache-lga1700-65w-tray,Dateks,Core i5-12500,https://www.dateks.lv/images/pic/1200/1200/383/1121.jpg
"Intel Core i5-14600KF (6P+8E/20T, 3.50 GHz, 24 MB Cache, LGA1700, 125W)",Intel,14th,i5,LGA1700,14,20,3.5,125W,230.5,https://www.dateks.lv/cenas/procesori-intel/1012829-intel-core-i5-14600kf-6p-8e-20t-3-50-ghz-24-mb-cache-lga1700-125w-,Dateks,Core i5-14600KF,https://www.dateks.lv/images/pic/1200/1200/365/1519.jpg
"Intel Core i5-13600K (6P+8E/20T, 3.50 GHz, 24 MB Cache, LGA1700, 125W), TRAY",Intel,13th,i5,LGA1700,14,20,3.5,125W,233.55,https://www.dateks.lv/cenas/procesori-intel/917194-intel-core-i5-13600k-6p-8e-20t-3-50-ghz-24-mb-cache-lga1700-125w-tray,Dateks,Core i5-13600K,https://www.dateks.lv/images/pic/1200/1200/261/1307.jpg
"Intel Core i5-14600K (6P+8E/20T, 3.50 GHz, 24 MB Cache, LGA1700, 125W)",Intel,14th,i5,LGA1700,14,20,3.5,125W,241.88,https://www.dateks.lv/cenas/procesori-intel/1012828-intel-core-i5-14600k-6p-8e-20t-3-50-ghz-24-mb-cache-lga1700-125w-,Dateks,Core i5-14600K,https://www.dateks.lv/images/pic/1200/1200/364/1518.jpg
"Intel Core i7-12700F (8P+4E/20T, 2.10 GHz, 25MB Cache, LGA1700, 65W), TRAY",Intel,12th,i7,LGA1700,12,20,2.1,65W,243.26,https://www.dateks.lv/cenas/procesori-intel/816769-intel-core-i7-12700f-8p-4e-20t-2-10-ghz-25mb-cache-lga1700-65w-tray,Dateks,Core i7-12700F,https://www.dateks.lv/images/pic/1200/1200/925/1085.jpg
"Intel Core i5-13500 (6P+8E/20T, 2.50 GHz, 24 MB Cache, LGA1700, 65W)",Intel,13th,i5,LGA1700,14,20,2.5,65W,245.68,https://www.dateks.lv/cenas/procesori-intel/927121-intel-core-i5-13500-6p-8e-20t-2-50-ghz-24-mb-cache-lga1700-65w-,Dateks,Core i5-13500,https://www.dateks.lv/images/pic/1200/1200/126/1354.jpg
"Intel Core i7-12700KF (8P+4E/20T, 3.60 GHz, 25MB Cache, LGA1700, 125W)",Intel,12th,i7,LGA1700,12,20,3.6,125W,246.6,https://www.dateks.lv/cenas/procesori-intel/758314-intel-core-i7-12700kf-8p-4e-20t-3-60-ghz-25mb-cache-lga1700-125w-,Dateks,Core i7-12700KF,https://www.dateks.lv/images/pic/1200/1200/924/1085.jpg
"Intel Core Ultra 5 225F (6P+4E/10T, 3.3 GHz, 20MB Cache, LGA1851, 65W), TRAY",Intel,15th,Ultra 5,LGA1851,10,10,3.4,65W,253.62,https://www.dateks.lv/cenas/procesori-intel/1192539-intel-core-ultra-5-225f-6p-4e-10t-3-3-ghz-20mb-cache-lga1851-65w-tray,Dateks,Core Ultra 5 225F,https://www.dateks.lv/images/pic/1200/1200/743/1884.jpg
"Intel Core i5-14500 (6P+8E/20T, 2.60 GHz, 24 MB Cache, LGA1700, 65W), TRAY",Intel,14th,i5,LGA1700,14,20,2.6,65W,254.94,https://www.dateks.lv/cenas/procesori-intel/1051761-intel-core-i5-14500-6p-8e-20t-2-60-ghz-24-mb-cache-lga1700-65w-tray,Dateks,Core i5-14500,https://www.dateks.lv/images/pic/1200/1200/261/1307.jpg
"Intel Core i7-12700K (8P+4E/20T, 3.60 GHz, 25MB Cache, LGA1700, 125W), TRAY",Intel,12th,i7,LGA1700,12,20,3.6,125W,255.56,https://www.dateks.lv/cenas/procesori-intel/821679-intel-core-i7-12700k-8p-4e-20t-3-60-ghz-25mb-cache-lga1700-125w-tray,Dateks,Core i7-12700K,https://www.dateks.lv/images/pic/1200/1200/431/1156.jpg
"Intel Core Ultra 5 225F (6P+4E/10T, 3.3 GHz, 20MB Cache, LGA1851, 65W)",Intel,15th,Ultra 5,LGA1851,10,10,3.4,65W,256.68,https://www.dateks.lv/cenas/procesori-intel/1192904-intel-core-ultra-5-225f-6p-4e-10t-3-3-ghz-20mb-cache-lga1851-65w-,Dateks,Core Ultra 5 225F,https://www.dateks.lv/images/pic/1200/1200/044/1878.jpg
"Intel Core i5-14500T (6P+8E/20T, 1.70 GHz, 24MB Cache, LGA1700, 35W), TRAY",Intel,14th,i5,LGA1700,14,20,2.6,65W,258.46,https://www.dateks.lv/cenas/procesori-intel/1064236-intel-core-i5-14500t-6p-8e-20t-1-70-ghz-24mb-cache-lga1700-35w-tray,Dateks,Core i5-14500T,https://www.dateks.lv/images/pic/1200/1200/807/1600.jpg
"Intel Core i5-13500 (6P+8E/20T, 2.50 GHz, 24 MB Cache, LGA1700, 65W), TRAY",Intel,13th,i5,LGA1700,14,20,2.5,65W,265.45,https://www.dateks.lv/cenas/procesori-intel/940356-intel-core-i5-13500-6p-8e-20t-2-50-ghz-24-mb-cache-lga1700-65w-tray,Dateks,Core i5-13500,https://www.dateks.lv/images/pic/1200/1200/261/1307.jpg
"Intel Core i7-13700F (8P+8E/24T, 2.10 GHz, 30 MB Cache, LGA1700, 65W), TRAY",Intel,13th,i7,LGA1700,16,24,2.1,65W,268.51,https://www.dateks.lv/cenas/procesori-intel/940359-intel-core-i7-13700f-8p-8e-24t-2-10-ghz-30-mb-cache-lga1700-65w-tray,Dateks,Core i7-13700F,https://www.dateks.lv/images/pic/1200/1200/260/1307.jpg
"Intel Core i7-12700F (8P+4E/20T, 2.10 GHz, 25MB Cache, LGA1700, 65W)",Intel,12th,i7,LGA1700,12,20,2.1,65W,269.39,https://www.dateks.lv/cenas/procesori-intel/797056-intel-core-i7-12700f-8p-4e-20t-2-10-ghz-25mb-cache-lga1700-65w-,Dateks,Core i7-12700F,https://www.dateks.lv/images/pic/1200/1200/221/1117.jpg
"Intel Core i7-12700K (8P+4E/20T, 3.60 GHz, 25MB Cache, LGA1700, 125W)",Intel,12th,i7,LGA1700,12,20,3.6,125W,272.21,https://www.dateks.lv/cenas/procesori-intel/758313-intel-core-i7-12700k-8p-4e-20t-3-60-ghz-25mb-cache-lga1700-125w-,Dateks,Core i7-12700K,https://www.dateks.lv/images/pic/1200/1200/924/1085.jpg
"Intel Core i5-13500T (6P+8E/20T, 1.60 GHz, 24 MB Cache, LGA1700, 35W), TRAY",Intel,13th,i5,LGA1700,14,20,1.6,35W,275.24,https://www.dateks.lv/cenas/procesori-intel/931414-intel-core-i5-13500t-6p-8e-20t-1-60-ghz-24-mb-cache-lga1700-35w-tray,Dateks,Core i5-13500T,https://www.dateks.lv/images/pic/1200/1200/261/1307.jpg
"Intel Core i7-12700 (8P+4E/20T, 2.10 GHz, 25MB Cache, LGA1700, 65W), TRAY",Intel,12th,i7,LGA1700,12,20,2.1,65W,275.63,https://www.dateks.lv/cenas/procesori-intel/821690-intel-core-i7-12700-8p-4e-20t-2-10-ghz-25mb-cache-lga1700-65w-tray,Dateks,Core i7-12700,https://www.dateks.lv/images/pic/1200/1200/925/1085.jpg
"Intel Core Ultra 5 235T (6P+8E/14T, 2.2 GHz, 24MB Cache, LGA1851, 35W), TRAY",Intel,15th,Ultra 5,LGA1851,14,14,2.7,35W,275.79,https://www.dateks.lv/cenas/procesori-intel/1197930-intel-core-ultra-5-235t-6p-8e-14t-2-2-ghz-24mb-cache-lga1851-35w-tray,Dateks,Core Ultra 5 235T,https://www.dateks.lv/images/pic/1200/1200/133/1829.jpg
"Intel Core Ultra 5 225 (6P+8E/10T, 3.3 GHz, 20MB Cache, LGA1851, 65W)",Intel,15th,Ultra 5,LGA1851,10,10,3.4,65W,276.03,https://www.dateks.lv/cenas/procesori-intel/1189057-intel-core-ultra-5-225-6p-8e-10t-3-3-ghz-20mb-cache-lga1851-65w-,Dateks,Core Ultra 5 225,https://www.dateks.lv/images/pic/1200/1200/044/1878.jpg
"Intel Core Ultra 5 225 (6P+4E/10T, 3.3 GHz, 20MB Cache, LGA1851, 65W)",Intel,15th,Ultra 5,LGA1851,10,10,3.4,65W,278.72,https://www.dateks.lv/cenas/procesori-intel/1179114-intel-core-ultra-5-225-6p-4e-10t-3-3-ghz-20mb-cache-lga1851-65w-,Dateks,Core Ultra 5 225,https://www.dateks.lv/images/pic/1200/1200/044/1878.jpg
"Intel Core Ultra 5 235 (6P+8E/14T, 3.4 GHz, 24MB Cache, LGA1851, 65W)",Intel,15th,Ultra 5,LGA1851,14,14,3.4,65W,290.39,https://www.dateks.lv/cenas/procesori-intel/1179118-intel-core-ultra-5-235-6p-8e-14t-3-4-ghz-24mb-cache-lga1851-65w-,Dateks,Core Ultra 5 235,https://www.dateks.lv/images/pic/1200/1200/044/1878.jpg
"Intel Core Ultra 5 225 (6P+4E/10T, 3.3 GHz, 20MB Cache, LGA1851, 65W), TRAY",Intel,15th,Ultra 5,LGA1851,10,10,3.4,65W,295.05,https://www.dateks.lv/cenas/procesori-intel/1192538-intel-core-ultra-5-225-6p-4e-10t-3-3-ghz-20mb-cache-lga1851-65w-tray,Dateks,Core Ultra 5 225,https://www.dateks.lv/images/pic/1200/1200/743/1884.jpg
"Intel Core i5-13600 (6C+8E/20T, 2.70 GHz, 24MB Cache, LGA1700, 65W), TRAY",Intel,13th,i5,LGA1700,14,20,2.7,65W,296.34,https://www.dateks.lv/cenas/procesori-intel/940357-intel-core-i5-13600-6c-8e-20t-2-70-ghz-24mb-cache-lga1700-65w-tray,Dateks,Core i5-13600,https://www.dateks.lv/images/pic/1200/1200/261/1307.jpg
"Intel Core i7-12700 (8P+4E/20T, 2.10 GHz, 25MB Cache, LGA1700, 65W)",Intel,12th,i7,LGA1700,12,20,2.1,65W,300.23,https://www.dateks.lv/cenas/procesori-intel/796790-intel-core-i7-12700-8p-4e-20t-2-10-ghz-25mb-cache-lga1700-65w-,Dateks,Core i7-12700,https://www.dateks.lv/images/pic/1200/1200/221/1117.jpg
"Intel Core i5-14600 (6P+8E/20T, 2.70 GHz, 24MB Cache, LGA1700, 65W), TRAY",Intel,14th,i5,LGA1700,14,20,2.7,65W,300.23,https://www.dateks.lv/cenas/procesori-intel/1051762-intel-core-i5-14600-6p-8e-20t-2-70-ghz-24mb-cache-lga1700-65w-tray,Dateks,Core i5-14600,https://www.dateks.lv/images/pic/1200/1200/261/1307.jpg
"Intel Core Ultra 5 245KF (6P+8E/14T, 4.20 GHz, 24MB Cache, LGA1851, 125W), TRAY",Intel,15th,Ultra 5,LGA1851,14,14,4.2,125W,307.91,https://www.dateks.lv/cenas/procesori-intel/1153475-intel-core-ultra-5-245kf-6p-8e-14t-4-20-ghz-24mb-cache-lga1851-125w-tray,Dateks,Core Ultra 5 245KF,https://www.dateks.lv/images/pic/1200/1200/133/1829.jpg
"Intel Core Ultra 5 245KF (6P+8E/14T, 4.20 GHz, 24MB Cache, LGA1851, 125W)",Intel,15th,Ultra 5,LGA1851,14,14,4.2,125W,311.03,https://www.dateks.lv/cenas/procesori-intel/1155466-intel-core-ultra-5-245kf-6p-8e-14t-4-20-ghz-24mb-cache-lga1851-125w-,Dateks,Core Ultra 5 245KF,https://www.dateks.lv/images/pic/1200/1200/824/1832.jpg
"Intel Core Ultra 5 235 (6P+8E/14T, 3.4 GHz, 24MB Cache, LGA1851, 65W), TRAY",Intel,15th,Ultra 5,LGA1851,14,14,3.4,65W,314.47,https://www.dateks.lv/cenas/procesori-intel/1212586-intel-core-ultra-5-235-6p-8e-14t-3-4-ghz-24mb-cache-lga1851-65w-tray,Dateks,Core Ultra 5 235,https://www.dateks.lv/images/pic/1200/1200/743/1884.jpg
"Intel Core i5-13600T (6C+8E/20T, 1.80 GHz, 24MB Cache, LGA1700, 35W), TRAY",Intel,13th,i5,LGA1700,14,20,1.8,35W,315.97,https://www.dateks.lv/cenas/procesori-intel/931413-intel-core-i5-13600t-6c-8e-20t-1-80-ghz-24mb-cache-lga1700-35w-tray,Dateks,Core i5-13600T,https://www.dateks.lv/images/pic/1200/1200/261/1307.jpg
"Intel Core Ultra 5 225T (6P+4E/10T, 2.5 GHz, 20MB Cache, LGA1851, 65W), TRAY",Intel,15th,Ultra 5,LGA1851,10,10,3.4,65W,317.45,https://www.dateks.lv/cenas/procesori-intel/1221922-intel-core-ultra-5-225t-6p-4e-10t-2-5-ghz-20mb-cache-lga1851-65w-tray,Dateks,Core Ultra 5 225T,https://www.dateks.lv/images/pic/1200/1200/133/1829.jpg
"Intel Core i5-12600 (6C/12T,",Intel,12th,i5,LGA1700,6,12,3.3,65W,322.12,https://www.dateks.lv/cenas/procesori-intel/796788-intel-core-i5-12600-6c-12t-3-30ghz-18mb-cache-lga1700-65w-,Dateks,Core i5-12600,https://www.dateks.lv/images/pic/1200/1200/215/1117.jpg
"Intel Core Ultra 5 245 (6P+8E/14T, 3.5 GHz, 24MB Cache, LGA1851, 65W), TRAY",Intel,15th,Ultra 5,LGA1851,14,14,3.4,65W,322.89,https://www.dateks.lv/cenas/procesori-intel/1214006-intel-core-ultra-5-245-6p-8e-14t-3-5-ghz-24mb-cache-lga1851-65w-tray,Dateks,Core Ultra 5 245,https://www.dateks.lv/images/pic/1200/1200/638/1851.jpg
"Intel Core Ultra 5 245K (6P+8E/14T, 4.2 GHz, 24MB Cache, LGA1851, 125W), TRAY",Intel,15th,Ultra 5,LGA1851,14,14,4.2,125W,324.98,https://www.dateks.lv/cenas/procesori-intel/1153471-intel-core-ultra-5-245k-6p-8e-14t-4-2-ghz-24mb-cache-lga1851-125w-tray,Dateks,Core Ultra 5 245K,https://www.dateks.lv/images/pic/1200/1200/133/1829.jpg
"Intel Core Ultra 5 245K (6P+8E/14T, 4.20 GHz, 24MB Cache, LGA1851, 125W)",Intel,15th,Ultra 5,LGA1851,14,14,4.2,125W,326.06,https://www.dateks.lv/cenas/procesori-intel/1155309-intel-core-ultra-5-245k-6p-8e-14t-4-20-ghz-24mb-cache-lga1851-125w-,Dateks,Core Ultra 5 245K,https://www.dateks.lv/images/pic/1200/1200/823/1832.jpg
"Intel Core i7-13700F (8P+8E/24T, 2.10 GHz, 30 MB Cache, LGA1700, 65W)",Intel,13th,i7,LGA1700,16,24,2.1,65W,327.72,https://www.dateks.lv/cenas/procesori-intel/927123-intel-core-i7-13700f-8p-8e-24t-2-10-ghz-30-mb-cache-lga1700-65w-,Dateks,Core i7-13700F,https://www.dateks.lv/images/pic/1200/1200/128/1354.jpg
"Intel Core i7-14700F (8P+12E/28T, 2.10 GHz, 33 MB Cache, LGA1700, 65W), TRAY",Intel,14th,i7,LGA1700,20,28,2.1,65W,331.3,https://www.dateks.lv/cenas/procesori-intel/1051764-intel-core-i7-14700f-8p-12e-28t-2-10-ghz-33-mb-cache-lga1700-65w-tray,Dateks,Core i7-14700F,https://www.dateks.lv/images/pic/1200/1200/260/1307.jpg
"Intel Core i7-13700 (8P+8E/24T, 2.10 GHz, 30 MB Cache, LGA1700, 65W)",Intel,13th,i7,LGA1700,16,24,2.1,65W,342.24,https://www.dateks.lv/cenas/procesori-intel/927122-intel-core-i7-13700-8p-8e-24t-2-10-ghz-30-mb-cache-lga1700-65w-,Dateks,Core i7-13700,https://www.dateks.lv/images/pic/1200/1200/246/1354.jpg
"Intel Core Ultra 7 265F (8P+12E/20T, 2.4 GHz, 30MB Cache, LGA1851, 65W), TRAY",Intel,15th,Ultra 7,LGA1851,20,20,3.9,65W,345.47,https://www.dateks.lv/cenas/procesori-intel/1197688-intel-core-ultra-7-265f-8p-12e-20t-2-4-ghz-30mb-cache-lga1851-65w-tray,Dateks,Core Ultra 7 265F,https://www.dateks.lv/images/pic/1200/1200/743/1884.jpg
"Intel Core i7-13700 (8P+8E/24T, 2.10 GHz, 30 MB Cache, LGA1700, 65W), TRAY",Intel,13th,i7,LGA1700,16,24,2.1,65W,345.54,https://www.dateks.lv/cenas/procesori-intel/940358-intel-core-i7-13700-8p-8e-24t-2-10-ghz-30-mb-cache-lga1700-65w-tray,Dateks,Core i7-13700,https://www.dateks.lv/images/pic/1200/1200/260/1307.jpg
"Intel Core i7-12700T (8P+4E/20T, 1.40 GHz, 25 MB Cache, LGA1700, 35W), TRAY",Intel,12th,i7,LGA1700,12,20,2.1,65W,352.6,https://www.dateks.lv/cenas/procesori-intel/856279-intel-core-i7-12700t-8p-4e-20t-1-40-ghz-25-mb-cache-lga1700-35w-tray,Dateks,Core i7-12700T,https://www.dateks.lv/images/pic/1200/1200/260/1307.jpg
"Intel Core i7-14700 (8P+12E/28T, 2.10 GHz, 33 MB Cache, LGA1700, 65W), TRAY",Intel,14th,i7,LGA1700,20,28,2.1,65W,353.97,https://www.dateks.lv/cenas/procesori-intel/1051763-intel-core-i7-14700-8p-12e-28t-2-10-ghz-33-mb-cache-lga1700-65w-tray,Dateks,Core i7-14700,https://www.dateks.lv/images/pic/1200/1200/260/1307.jpg
"Intel Core i7-14700KF (8P+12E/28T, 3.40 GHz, 33 MB Cache, LGA1700, 125W)",Intel,14th,i7,LGA1700,20,28,3.4,125W,354.58,https://www.dateks.lv/cenas/procesori-intel/1012831-intel-core-i7-14700kf-8p-12e-28t-3-40-ghz-33-mb-cache-lga1700-125w-,Dateks,Core i7-14700KF,https://www.dateks.lv/images/pic/1200/1200/366/1519.jpg
"Intel Core i7-13700KF (8P+8E/24T, 3.40 GHz, 30 MB Cache, LGA1700, 125W), TRAY",Intel,13th,i7,LGA1700,16,24,2.1,65W,355.37,https://www.dateks.lv/cenas/procesori-intel/925082-intel-core-i7-13700kf-8p-8e-24t-3-40-ghz-30-mb-cache-lga1700-125w-tray,Dateks,Core i7-13700KF,https://www.dateks.lv/images/pic/1200/1200/260/1307.jpg
"Intel Core Ultra 7 265F (8P+12E/20T, 2.4 GHz, 30MB Cache, LGA1851, 65W)",Intel,15th,Ultra 7,LGA1851,20,20,3.9,65W,356.86,https://www.dateks.lv/cenas/procesori-intel/1196318-intel-core-ultra-7-265f-8p-12e-20t-2-4-ghz-30mb-cache-lga1851-65w-,Dateks,Core Ultra 7 265F,https://www.dateks.lv/images/pic/1200/1200/059/1893.jpg
"Intel Core i9-12900KF (8P+8E/24T, 3.20 GHz, 30 MB Cache, LGA1700, 125W)",Intel,12th,i9,LGA1700,16,24,2.4,65W,360.55,https://www.dateks.lv/cenas/procesori-intel/758316-intel-core-i9-12900kf-8p-8e-24t-3-20-ghz-30-mb-cache-lga1700-125w-,Dateks,Core i9-12900KF,https://www.dateks.lv/images/pic/1200/1200/927/1085.jpg
"Intel Core i9-12900KF (8P+8E/24T, 3.20 GHz, 30MB Cache, LGA1700, 125W), TRAY",Intel,12th,i9,LGA1700,16,24,2.4,65W,361.08,https://www.dateks.lv/cenas/procesori-intel/821694-intel-core-i9-12900kf-8p-8e-24t-3-20-ghz-30mb-cache-lga1700-125w-tray,Dateks,Core i9-12900KF,https://www.dateks.lv/images/pic/1200/1200/140/905.jpg
"Intel Core Ultra 7 265 (8P+12E/20T, 2.4 GHz, 30MB Cache, LGA1851, 65W), TRAY",Intel,15th,Ultra 7,LGA1851,20,20,3.9,65W,362.54,https://www.dateks.lv/cenas/procesori-intel/1197687-intel-core-ultra-7-265-8p-12e-20t-2-4-ghz-30mb-cache-lga1851-65w-tray,Dateks,Core Ultra 7 265,https://www.dateks.lv/images/pic/1200/1200/743/1884.jpg
"Intel Core Ultra 7 265KF (8P+12E/20T, 3.90 GHz, 30MB Cache, LGA1851, 125W)",Intel,15th,Ultra 7,LGA1851,20,20,3.9,125W,365.96,https://www.dateks.lv/cenas/procesori-intel/1155861-intel-core-ultra-7-265kf-8p-12e-20t-3-90-ghz-30mb-cache-lga1851-125w-,Dateks,Core Ultra 7 265KF,https://www.dateks.lv/images/pic/1200/1200/167/1851.jpg
"Intel Core i7-14700K (8P+12E/28T, 3.40 GHz, 33 MB Cache, LGA1700, 125W)",Intel,14th,i7,LGA1700,20,28,3.4,125W,371.66,https://www.dateks.lv/cenas/procesori-intel/1012830-intel-core-i7-14700k-8p-12e-28t-3-40-ghz-33-mb-cache-lga1700-125w-,Dateks,Core i7-14700K,https://www.dateks.lv/images/pic/1200/1200/366/1518.jpg
"Intel Core Ultra 7 265 (8P+12E/20T, 2.4 GHz, 30MB Cache, LGA1851, 65W)",Intel,15th,Ultra 7,LGA1851,20,20,3.9,65W,373.94,https://www.dateks.lv/cenas/procesori-intel/1196317-intel-core-ultra-7-265-8p-12e-20t-2-4-ghz-30mb-cache-lga1851-65w-,Dateks,Core Ultra 7 265,https://www.dateks.lv/images/pic/1200/1200/059/1893.jpg
"Intel Core i9-12900K (8P+8E/24T, 3.20 GHz, 30 MB Cache, LGA1700, 125W)",Intel,12th,i9,LGA1700,16,24,3.2,125W,374.66,https://www.dateks.lv/cenas/procesori-intel/758315-intel-core-i9-12900k-8p-8e-24t-3-20-ghz-30-mb-cache-lga1700-125w-,Dateks,Core i9-12900K,https://www.dateks.lv/images/pic/1200/1200/926/1085.jpg
"Intel Core Ultra 7 265K (8P+12E/20T, 3.90 GHz, 30MB Cache, LGA1851, 125W)",Intel,15th,Ultra 7,LGA1851,20,20,3.9,125W,378.77,https://www.dateks.lv/cenas/procesori-intel/1153765-intel-core-ultra-7-265k-8p-12e-20t-3-90-ghz-30mb-cache-lga1851-125w-,Dateks,Core Ultra 7 265K,https://www.dateks.lv/images/pic/1200/1200/839/1827.jpg
"Intel Core i7-13700K (8P+8E/24T, 3.40 GHz, 30 MB Cache, LGA1700, 125W), TRAY",Intel,13th,i7,LGA1700,16,24,3.4,125W,379.21,https://www.dateks.lv/cenas/procesori-intel/917193-intel-core-i7-13700k-8p-8e-24t-3-40-ghz-30-mb-cache-lga1700-125w-tray,Dateks,Core i7-13700K,https://www.dateks.lv/images/pic/1200/1200/259/1307.jpg
"Intel Core i9-12900K (8P+8E/24T, 3.20 GHz, 30MB Cache, LGA1700, 125W), TRAY",Intel,12th,i9,LGA1700,16,24,3.2,125W,383.09,https://www.dateks.lv/cenas/procesori-intel/791290-intel-core-i9-12900k-8p-8e-24t-3-20-ghz-30mb-cache-lga1700-125w-tray,Dateks,Core i9-12900K,https://www.dateks.lv/images/pic/1200/1200/140/905.jpg
"Intel Core i7-13700K (8P+8E/24T, 3.40 GHz, 30 MB Cache, LGA1700, 125W)",Intel,13th,i7,LGA1700,16,24,3.4,125W,415.46,https://www.dateks.lv/cenas/procesori-intel/903935-intel-core-i7-13700k-8p-8e-24t-3-40-ghz-30-mb-cache-lga1700-125w-,Dateks,Core i7-13700K,https://www.dateks.lv/images/pic/1200/1200/106/1307.jpg
"Intel Core i9-12900 (8P+8E/24T, 2.40 GHz, 30MB Cache, LGA1700, 65W), TRAY",Intel,12th,i9,LGA1700,16,24,2.4,65W,421.61,https://www.dateks.lv/cenas/procesori-intel/1074283-intel-core-i9-12900-8p-8e-24t-2-40-ghz-30mb-cache-lga1700-65w-tray,Dateks,Core i9-12900,https://www.dateks.lv/images/pic/1200/1200/315/1601.jpg
"Intel Core Ultra 7 265K (8P+12E/20T, 3.90 GHz, 30MB Cache, LGA1851, 125W), TRAY",Intel,15th,Ultra 7,LGA1851,20,20,3.9,125W,430.92,https://www.dateks.lv/cenas/procesori-intel/1153474-intel-core-ultra-7-265k-8p-12e-20t-3-90-ghz-30mb-cache-lga1851-125w-tray,Dateks,Core Ultra 7 265K,https://www.dateks.lv/images/pic/1200/1200/994/1827.jpg
"Intel Core Ultra 7 265T (8P+12E/20T, 1.5 GHz, 30MB Cache, LGA1851, 35W), TRAY",Intel,15th,Ultra 7,LGA1851,20,20,2.7,35W,438.83,https://www.dateks.lv/cenas/procesori-intel/1213550-intel-core-ultra-7-265t-8p-12e-20t-1-5-ghz-30mb-cache-lga1851-35w-tray,Dateks,Core Ultra 7 265T,https://www.dateks.lv/images/pic/1200/1200/167/1851.jpg
